"Клиент Пользователь подписки (badver), период 06.02.2026 - 13.02.2026"
"Всего по поисковым запросам";;"Ср.расход за день (руб.)";"Показы";"Клики";"CTR (%)";"Расход (руб.)";"Ср. цена клика (руб.)";"Конверсия (%)";"Цена цели (руб.)";"Конверсии"
"с 06.02.2026 по 13.02.2026";;390,90;737;83;11,26;3127,22;37,68;-;0,00;0

"Дата";"Поисковый запрос";"Кампания";"№ Кампании";"Группа";"№ Группы";"Условие показа";"Тип соответствия";"Подобранная фраза";"Категория таргетинга";"Показы";"Клики";"CTR (%)";"Расход (руб.)";"Ср. цена клика (руб.)";"Конверсия (%)";"Цена цели (руб.)";"Конверсии"
12.02.2026;"ростов на дону цены обратиться к психологу";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог консультация цена";"семантическое";-;"Широкие запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"сайт психологов задать вопрос";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;1;100,00;8,62;8,62;-;-;0
12.02.2026;"сайт с кем можно поговорить когда плохо";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"сайт с психологами ясно";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог онлайн -цена -кпт -женский -женщина -конфиденциально -записываться -анонимный -консультация";"семантическое";-;"Альтернативные запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"семейный психолог онлайн";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог онлайн -цена -кпт -женский -женщина -конфиденциально -записываться -анонимный -консультация";"пословное";-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"семейный психолог онлайн консультация";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"консультация психолога онлайн";"семантическое";-;"Целевые запросы";4;0;0,00;0,00;-;-;-;0
12.02.2026;"сервис психологической помощи";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"сколько стоит сходить к психологу";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог консультация цена";"семантическое";-;"Широкие запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"сколько стоят услуги психолога в самаре";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог консультация цена";"семантическое";-;"Широкие запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"совет психолога";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"совет психолога онлайн";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог онлайн -цена -кпт -женский -женщина -конфиденциально -записываться -анонимный -консультация";"пословное";-;"не определено";1;0;0,00;0,00;-;-;-;0
12.02.2026;"стресс это в психологии";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог стресс -тревога";"семантическое";"психология стресс  -тревога";"Сопутствующие запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"центр психологической помощи волгоград таракановой цена приема";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог консультация цена";"семантическое";"психологическая помощь цена";"Альтернативные запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"цифровой психолог пермь";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
12.02.2026;"чат психологической поддержки";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
